263510231,Marilena,46,259,2704,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
646964472,Lulú,47,255,2477,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
222509146,Gutierre,48,279,1306,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
234796729,Jessica,49,296,2648,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
631049670,Melodía,50,258,544,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
155711233,Fadrique,51,270,3103,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
549350651,Libertad,52,213,3535,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
565757265,Lesmes,53,271,858,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
758361565,Cañosanto,54,270,3675,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
146665782,Lobo,55,299,2436,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
648364632,Escarlata,56,287,1830,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
743197373,Fina,57,281,1503,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
652188071,Lucinda,58,292,1537,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
234441655,Marilén,59,249,3870,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
384560998,Yedra,60,252,1153,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
756004795,Vanesa,61,300,248,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
530842363,Florida,62,217,2114,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
573412294,Jessica,63,284,3591,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
578804242,Marisol,64,237,3061,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
430405905,Fernán,65,273,391,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
233620340,Yedra,66,231,3391,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
568067034,Triana,67,285,1466,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
620428435,Elena,68,215,917,2019-10-19 00:00:00,2475,49500.0,2020-10-19,Tarjeta
339687060,Mariluz,69,217,2228,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
146062204,Mercedario,70,266,1152,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
690797315,Fuencisla,71,270,1674,2019-10-19 00:00:00,9900,99000.0,2020-10-19,Efectivo
792839894,Graciosa,72,261,668,2019-10-19 00:00:00,1150,23000.0,2020-10-19,Efectivo
475686144,Maricruz,73,298,2881,2019-10-19 00:00:00,5675,56750.0,2020-10-19,Efectivo
784075079,Valvanera,74,230,3347,2019-10-19 00:00:00,750,15000.0,2020-10-19,Efectivo
172440514,Palma,75,211,2040,2019-10-19 00:00:00,1500,30000.0,2020-10-19,Tarjeta
100768002,Kevin,76,209,3532,2019-10-19 00:00:00,1250,25000.0,2020-10-19,Efectivo
236625146,Muño,77,269,3266,2019-10-19 00:00:00,1225,24500.0,2020-10-19,Efectivo
767180802,Encina,78,222,1128,2019-10-19 00:00:00,6500,65000.0,2020-10-19,Tarjeta
650657677,Marilén,79,273,2100,2019-10-19 00:00:00,1250,25000.0,2020-10-19,Efectivo
348607844,Indalecia,80,279,1918,2019-10-19 00:00:00,10300,103000.0,2020-10-19,Efectivo
100145534,Florida,81,248,2433,2019-10-19 00:00:00,6850,68500.0,2020-10-19,Tarjeta
254160731,Marisa,82,294,1365,2019-10-19 00:00:00,2450,49000.0,2020-10-19,Tarjeta
566492348,Vanesa,83,247,1382,2019-10-19 00:00:00,6600,66000.0,2020-10-19,Tarjeta
589592857,Lobo,84,293,3896,2019-10-19 00:00:00,1750,35000.0,2020-10-19,Efectivo
693159601,Mayte,85,259,2251,2019-10-19 00:00:00,350,7000.0,2020-10-19,Tarjeta
186617159,Marianela,86,291,2541,2019-10-19 00:00:00,7750,77500.0,2020-10-19,Tarjeta
534337924,Lluvia,87,242,3629,2019-10-19 00:00:00,6175,61750.0,2020-10-19,Tarjeta
459154032,Medir,88,216,869,2019-10-19 00:00:00,600,12000.0,2020-10-19,Efectivo
475686144,Maricruz,89,229,2881,2019-10-19 00:00:00,1550,31000.0,2020-10-19,Efectivo
542283146,Nela,90,283,3092,2019-10-19 00:00:00,2425,48500.0,2020-10-19,Tarjeta
544342254,Graciosa,91,222,3719,2019-10-19 00:00:00,1250,25000.0,2020-10-19,Efectivo
573088299,Mencía,92,255,1298,2019-10-19 00:00:00,350,7000.0,2020-10-19,Efectivo
764046565,Maritere,93,294,3166,2019-10-19 00:00:00,2250,45000.0,2020-10-19,Efectivo
734291855,Lágrimas,94,269,3758,2019-10-19 00:00:00,1937,38750.0,2020-10-19,Tarjeta
764160266,Escarlata,95,257,3589,2019-10-19 00:00:00,5100,51000.0,2020-10-19,Tarjeta
690689890,Reyes,96,260,3190,2019-10-19 00:00:00,950,19000.0,2020-10-19,Efectivo
363549115,Mariam,97,293,1442,2019-10-19 00:00:00,900,18000.0,2020-10-19,Tarjeta
178443305,Lirio,98,297,674,2019-10-19 00:00:00,7850,78500.0,2020-10-19,Tarjeta
611213292,Maribel,99,295,2697,2019-10-19 00:00:00,7575,75750.0,2020-10-19,Tarjeta
656792340,Mayte,100,219,1668,2019-10-19 00:00:00,9950,99500.0,2020-10-19,Tarjeta
430578508,Marisa,101,273,1477,2019-10-19 00:00:00,350,7000.0,2020-10-19,Efectivo
505375254,Carlos,102,227,2826,2019-10-19 00:00:00,6400,64000.0,2020-10-19,Efectivo
167069114,Mariola,103,249,2896,2019-10-19 00:00:00,900,18000.0,2020-10-19,Tarjeta
120114806,Maite,104,241,1299,2019-10-19 00:00:00,7950,79500.0,2020-10-19,Efectivo
161949648,Marisa,105,207,524,2019-10-19 00:00:00,5875,58750.0,2020-10-19,Efectivo
471349701,Maravillas,106,242,3278,2019-10-19 00:00:00,1500,30000.0,2020-10-19,Tarjeta
234796729,Jessica,107,270,2648,2019-10-19 00:00:00,5200,52000.0,2020-10-19,Tarjeta
539538885,Mariam,108,201,3389,2019-10-19 00:00:00,7400,74000.0,2020-10-19,Efectivo
529491872,Medir,109,221,3395,2019-10-19 00:00:00,12225,122250.0,2020-10-19,Tarjeta
112413207,Gozos,110,229,810,2019-10-19 00:00:00,12650,126500.0,2020-10-19,Efectivo
390593518,Medir,111,271,3217,2019-10-19 00:00:00,9150,91500.0,2020-10-19,Efectivo
265163074,Maritere,112,294,3956,2019-10-19 00:00:00,250,5000.0,2020-10-19,Tarjeta
530905110,Buen suceso,113,246,2479,2019-10-19 00:00:00,1550,31000.0,2020-10-19,Efectivo
412219579,Mayte,114,261,322,2019-10-19 00:00:00,6375,63750.0,2020-10-19,Efectivo
708628352,Kevin,115,291,506,2019-10-19 00:00:00,12800,128000.0,2020-10-19,Tarjeta
436852062,Luis,116,271,30,2019-10-19 00:00:00,6700,67000.0,2020-10-19,Efectivo
222638378,Libertad,117,272,2178,2019-10-19 00:00:00,2275,45500.0,2020-10-19,Tarjeta
286685003,Kevin,118,283,3466,2019-10-19 00:00:00,5200,52000.0,2020-10-19,Efectivo
720157047,Maravillas,119,240,2954,2019-10-19 00:00:00,9275,92750.0,2020-10-19,Efectivo
342324526,Marianela,120,225,847,2019-10-19 00:00:00,6425,64250.0,2020-10-19,Efectivo
771322451,Florida,121,245,1210,2019-10-19 00:00:00,2125,42500.0,2020-10-19,Efectivo
452831960,Espino,122,245,2084,2019-10-19 00:00:00,9050,90500.0,2020-10-19,Efectivo
121658375,Valvanera,123,282,3198,2019-10-19 00:00:00,5850,58500.0,2020-10-19,Tarjeta
752510736,Vanesa,124,284,257,2019-10-19 00:00:00,6450,64500.0,2020-10-19,Efectivo
790671769,Lirios,125,206,1266,2019-10-19 00:00:00,5200,52000.0,2020-10-19,Efectivo
727823793,Lulú,126,248,774,2019-10-19 00:00:00,5075,50750.0,2020-10-19,Tarjeta
275749729,Munio,127,221,2748,2019-10-19 00:00:00,10150,101500.0,2020-10-19,Tarjeta
576983852,Librada,128,227,1283,2019-10-19 00:00:00,800,16000.0,2020-10-19,Efectivo
673049651,Lirio,129,223,1090,2019-10-19 00:00:00,9650,96500.0,2020-10-19,Tarjeta
233869789,Fadrique,130,246,3997,2019-10-19 00:00:00,5600,56000.0,2020-10-19,Efectivo
459542682,Isaac,131,244,709,2019-10-19 00:00:00,5450,54500.0,2020-10-19,Tarjeta
679145475,Librado,132,208,100,2019-10-19 00:00:00,1350,27000.0,2020-10-19,Efectivo
656324053,Marilén,133,269,404,2019-10-19 00:00:00,750,15000.0,2020-10-19,Efectivo
744899255,Gutierre,134,250,1458,2019-10-19 00:00:00,650,13000.0,2020-10-19,Tarjeta
146020070,Mabel,135,215,200,2019-10-19 00:00:00,7425,74250.0,2020-10-19,Tarjeta
747171913,Libertad,136,287,3565,2019-10-19 00:00:00,1750,35000.0,2020-10-19,Tarjeta
174492530,Lirios,137,296,836,2019-10-19 00:00:00,2100,42000.0,2020-10-19,Efectivo
630254030,Reyes,138,290,1322,2019-10-19 00:00:00,2400,48000.0,2020-10-19,Tarjeta
360483722,Yedra,139,248,3430,2019-10-19 00:00:00,1750,35000.0,2020-10-19,Tarjeta
731325810,Kevin,140,299,649,2019-10-19 00:00:00,350,7000.0,2020-10-19,Tarjeta
126759312,Lirio,141,276,1004,2019-10-19 00:00:00,1475,29500.0,2020-10-19,Tarjeta
616115231,Liria,142,226,2561,2019-10-19 00:00:00,1875,37500.0,2020-10-19,Efectivo
520833645,Maricruz,143,233,1915,2019-10-19 00:00:00,5600,56000.0,2020-10-19,Efectivo
797113200,Maricruz,144,227,3032,2019-10-19 00:00:00,7850,78500.0,2020-10-19,Tarjeta
621486648,Mencía,145,272,3431,2019-10-19 00:00:00,1687,33750.0,2020-10-19,Efectivo
557195088,Lucinda,146,260,1806,2019-10-19 00:00:00,2100,42000.0,2020-10-19,Tarjeta
169300866,Gutierre,147,243,824,2019-10-19 00:00:00,10250,102500.0,2020-10-19,Tarjeta
386245559,Fadrique,148,215,1777,2019-10-19 00:00:00,7000,70000.0,2020-10-19,Efectivo
631081768,Maribel,149,211,1446,2019-10-19 00:00:00,1500,30000.0,2020-10-19,Tarjeta
524164455,Lucinda,150,228,3147,2019-10-19 00:00:00,6300,63000.0,2020-10-19,Tarjeta
459558965,Munio,151,247,123,2019-10-19 00:00:00,10175,101750.0,2020-10-19,Efectivo
178543279,Graciosa,152,244,2354,2019-10-19 00:00:00,8650,86500.0,2020-10-19,Efectivo
280754396,Graciosa,153,263,3841,2019-10-19 00:00:00,1687,33750.0,2020-10-19,Efectivo
456264633,Escarlata,154,228,370,2019-10-19 00:00:00,6450,64500.0,2020-10-19,Tarjeta
257317000,Maravillas,155,228,3116,2019-10-19 00:00:00,900,18000.0,2020-10-19,Efectivo
716902727,Reyes,156,273,1578,2019-10-19 00:00:00,8450,84500.0,2020-10-19,Tarjeta
380075085,Medir,157,222,911,2019-10-19 00:00:00,900,18000.0,2020-10-19,Tarjeta
164371336,Marín,158,289,812,2019-10-19 00:00:00,9550,95500.0,2020-10-19,Efectivo
112413207,Gozos,159,227,810,2019-10-19 00:00:00,1625,32500.0,2020-10-19,Efectivo
340734754,Lulú,160,220,3359,2019-10-19 00:00:00,2375,47500.0,2020-10-19,Efectivo
657481406,Triana,161,288,172,2019-10-19 00:00:00,2150,43000.0,2020-10-19,Efectivo
333234151,Capilla,162,295,435,2019-10-19 00:00:00,350,7000.0,2020-10-19,Efectivo
631012409,Lulú,163,214,821,2019-10-19 00:00:00,1850,37000.0,2020-10-19,Efectivo
718704836,Isaac,164,287,386,2019-10-19 00:00:00,8975,89750.0,2020-10-19,Efectivo
734291855,Lágrimas,165,226,3758,2019-10-19 00:00:00,8050,80500.0,2020-10-19,Tarjeta
618096802,Lesmes,166,242,2794,2019-10-19 00:00:00,2425,48500.0,2020-10-19,Tarjeta
148775659,Graciosa,167,240,1174,2019-10-19 00:00:00,800,16000.0,2020-10-19,Tarjeta
303025489,Vasco,168,233,2592,2019-10-19 00:00:00,8750,87500.0,2020-10-19,Tarjeta
790300440,Marín,169,299,3548,2019-10-19 00:00:00,900,18000.0,2020-10-19,Efectivo
570035108,García,170,203,877,2019-10-19 00:00:00,2375,47500.0,2020-10-19,Efectivo
405643496,Muño,171,202,3871,2019-10-19 00:00:00,5050,50500.0,2020-10-19,Efectivo
175312710,Fuencisla,172,300,1203,2019-10-19 00:00:00,2475,49500.0,2020-10-19,Tarjeta
651150398,Gutierre,173,299,3731,2019-10-19 00:00:00,1875,37500.0,2020-10-19,Tarjeta
457610197,Cañosanto,174,218,2805,2019-10-19 00:00:00,7450,74500.0,2020-10-19,Efectivo
411698822,Nelia,175,290,1788,2019-10-19 00:00:00,2000,40000.0,2020-10-19,Efectivo
321600604,Lobo,176,222,909,2019-10-19 00:00:00,1575,31500.0,2020-10-19,Tarjeta
317815964,Reyes,177,282,1743,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
748731572,Isaac,178,268,3553,2019-10-19 00:00:00,7050,70500.0,2020-10-19,Tarjeta
251035461,Vasco,179,205,2938,2019-10-19 00:00:00,11075,110750.0,2020-10-19,Tarjeta
137750491,Vasco,180,219,3062,2019-10-19 00:00:00,5450,54500.0,2020-10-19,Efectivo
348060653,Fina,181,247,1463,2019-10-19 00:00:00,9550,95500.0,2020-10-19,Tarjeta
540734838,Marín,182,206,2988,2019-10-19 00:00:00,350,7000.0,2020-10-19,Tarjeta
438929576,Libertad,183,212,3964,2019-10-19 00:00:00,1875,37500.0,2020-10-19,Efectivo
326199614,Emeterio,184,222,1865,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
579971300,Jessica,185,203,3204,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
340597776,Mairena,186,265,3177,2019-10-19 00:00:00,750,15000.0,2020-10-19,Tarjeta
779704252,Cañosanto,187,299,3936,2019-10-19 00:00:00,1800,36000.0,2020-10-19,Tarjeta
648962903,Fadrique,188,284,1766,2019-10-19 00:00:00,1937,38750.0,2020-10-19,Efectivo
562102584,Gozos,189,232,244,2019-10-19 00:00:00,10350,103500.0,2020-10-19,Efectivo
677641260,Triana,190,220,952,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
570035108,García,191,225,877,2019-10-19 00:00:00,5300,53000.0,2020-10-19,Efectivo
264543680,Valvanera,192,259,2451,2019-10-19 00:00:00,900,18000.0,2020-10-19,Tarjeta
657429599,Maravillas,193,300,1343,2019-10-19 00:00:00,750,15000.0,2020-10-19,Efectivo
240486675,Lucinda,194,234,1071,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
225005230,García,195,205,1040,2019-10-19 00:00:00,1850,37000.0,2020-10-19,Efectivo
250744237,Lirio,196,216,3832,2019-10-19 00:00:00,1550,31000.0,2020-10-19,Efectivo
639131778,Palma,197,287,1237,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
436460824,Lágrimas,198,266,1146,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
517682526,Librada,199,207,3201,2019-10-19 00:00:00,1100,22000.0,2020-10-19,Efectivo
481880257,Mayte,200,220,1802,2019-10-19 00:00:00,1750,35000.0,2020-10-19,Tarjeta
521458454,Munio,201,261,2851,2019-10-19 00:00:00,600,12000.0,2020-10-19,Efectivo
687174961,Elena,202,214,3114,2019-10-19 00:00:00,1350,27000.0,2020-10-19,Tarjeta
660843425,Lágrimas,203,262,2875,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
427494780,Medir,204,240,2575,2019-10-19 00:00:00,1850,37000.0,2020-10-19,Efectivo
281766896,Gutierre,205,218,73,2019-10-19 00:00:00,2150,43000.0,2020-10-19,Efectivo
406763411,Librado,206,261,1336,2019-10-19 00:00:00,250,5000.0,2020-10-19,Efectivo
771859312,Mariluz,207,241,2509,2019-10-19 00:00:00,350,7000.0,2020-10-19,Efectivo
354389946,Maritere,208,266,452,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
351524258,Valvanera,209,260,212,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
713785805,Carlos,210,209,369,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
330354383,Librado,211,262,1031,2019-10-19 00:00:00,1550,31000.0,2020-10-19,Efectivo
683451469,Luzdivina,212,272,1546,2019-10-19 00:00:00,800,16000.0,2020-10-19,Tarjeta
594742620,Lirios,213,213,2726,2019-10-19 00:00:00,900,18000.0,2020-10-19,Tarjeta
478158572,Marisa,214,227,3481,2019-10-19 00:00:00,2150,43000.0,2020-10-19,Tarjeta
394900560,Buen suceso,215,270,2908,2019-10-19 00:00:00,800,16000.0,2020-10-19,Efectivo
701781151,Melodía,216,224,2732,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
288992380,Fuensanta,217,251,3127,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
128117162,Fina,218,284,1080,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
175243040,Munio,219,250,3229,2019-10-19 00:00:00,1750,35000.0,2020-10-19,Tarjeta
529282217,Kevin,220,201,1159,2019-10-19 00:00:00,800,16000.0,2020-10-19,Efectivo
735485579,García,221,250,3367,2019-10-19 00:00:00,800,16000.0,2020-10-19,Efectivo
534344479,Medir,222,280,3739,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
513237976,Marilena,223,294,3185,2019-10-19 00:00:00,600,12000.0,2020-10-19,Efectivo
582585318,Jessica,224,229,892,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
600727402,Mairena,225,239,2828,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
346174563,Fuencisla,226,214,3459,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
655112706,Fuensanta,227,295,2087,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
349155964,Maricruz,228,270,661,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
710195071,Marisa,229,220,2850,2019-10-19 00:00:00,600,12000.0,2020-10-19,Efectivo
318101863,Medir,230,258,1231,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
268567241,García,231,230,1233,2019-10-19 00:00:00,600,12000.0,2020-10-19,Tarjeta
455369781,Mabel,232,298,747,2019-10-19 00:00:00,600,12000.0,2020-10-19,Tarjeta
409048507,Maritere,233,260,3894,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
485201186,Lobo,234,205,2145,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
548509434,Lobo,235,285,2397,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
223061551,Marilén,236,236,1385,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
793091860,Yedra,237,202,136,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
467058297,Capilla,238,296,3258,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
196599862,Lulú,239,229,3464,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
483703891,Lirio,240,222,1579,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
376409556,Camino,241,245,77,2019-10-19 00:00:00,600,12000.0,2020-10-19,Tarjeta
221766835,Lulú,242,264,3769,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
745325558,Maravilla,243,271,1657,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
130063856,Mariluz,244,274,1580,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
280259058,Garcilaso,245,291,3614,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
100735566,Lluvia,246,298,1775,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
635903543,Librado,247,300,2536,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
492277420,Encina,248,245,1052,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
609243709,Capilla,249,251,1876,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
583526074,Buen suceso,250,293,984,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
682628433,Mairena,251,243,815,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
693223887,Llanos,252,239,86,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
399058668,Vasco,253,255,2840,2019-10-19 00:00:00,1750,35000.0,2020-10-19,Efectivo
705279677,Mariluz,254,216,1397,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
509755295,Encina,255,293,1878,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
506935923,Marín,256,270,2582,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
160002537,Luzdivina,257,235,2232,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
422947072,Camino,258,256,1213,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
221224158,Maite,259,290,3066,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
527698120,Florida,260,294,1637,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
494500173,Isaac,261,296,2513,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
373750363,Marisa,262,264,1735,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
730069876,Kevin,263,235,2266,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
200886076,Valvanera,264,288,1208,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
517934664,Encina,265,282,482,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
659826718,Vanesa,266,244,2183,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
759494763,Palma,267,268,3743,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
748282984,Camino,268,258,686,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
496030650,García,269,229,3021,2019-10-19 00:00:00,0,0.0,2020-10-19,Tarjeta
213208579,Nelia,270,295,2797,2019-10-19 00:00:00,0,0.0,2020-10-19,Efectivo
